epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
    8,   181,         0.068828,         0.068623,       0.00020487,            5.987,           8.1868,           7.7439,           9.3951
    8,   182,         0.063484,         0.063221,       0.00026308,           5.5498,            7.858,           9.0939,           10.639
    8,   183,         0.059221,         0.059086,       0.00013494,           5.7044,           7.5967,           6.2793,            7.627
    8,   184,          0.08125,         0.080891,       0.00035951,           6.3205,           8.8885,           10.347,           12.445
    8,   185,         0.065883,         0.065777,       0.00010598,           6.1305,           8.0152,           5.4719,           6.7544
    8,   186,         0.063395,         0.063214,       0.00018127,           5.6829,           7.8575,           7.1439,           8.8316
    8,   187,         0.066194,         0.065903,       0.00029097,           5.9374,            8.023,           8.5718,           11.196
    8,   188,         0.094167,         0.093739,       0.00042758,            6.797,           9.5684,           10.686,           13.566
    8,   189,          0.08091,         0.080735,       0.00017485,           6.5332,             8.88,           7.1386,           8.6761
    8,   190,         0.065249,         0.065007,       0.00024215,           5.8136,           7.9682,           8.4929,           10.213
    9,     1,          0.08393,          0.08375,       0.00018031,           6.8791,           9.0443,            7.111,           8.8074
    9,     2,         0.070457,         0.070212,       0.00024535,           5.9277,           8.2811,           7.8146,           10.281
    9,     3,          0.06644,         0.066268,       0.00017185,           5.9077,           8.0451,           6.9839,           8.6044
    9,     4,         0.067564,         0.067342,        0.0002222,           6.0039,           8.1101,           8.1542,           9.7827
    9,     5,          0.05572,         0.055454,       0.00026631,           5.5141,           7.3595,           8.7667,           10.708
    9,     6,         0.083054,         0.082558,       0.00049567,           6.4455,           8.9797,           11.824,           14.606
    9,     7,         0.085916,         0.085632,        0.0002841,           6.3991,           9.1453,           9.1665,           11.057
    9,     8,         0.085951,         0.085715,       0.00023546,           6.4786,           9.1498,           8.2689,           10.067
    9,     9,         0.064757,         0.064669,       8.7799e-05,           5.8562,           7.9475,           5.2351,           6.1511
    9,    10,          0.09339,         0.093225,       0.00016493,           6.8749,           9.5422,           6.7812,           8.4253
    9,    11,         0.077437,         0.077302,       0.00013472,           6.3247,           8.6891,            6.159,           7.6207
    9,    12,         0.077833,         0.077641,       0.00019187,           6.4054,           8.7082,           7.3451,           9.0884
    9,    13,         0.089142,         0.088942,       0.00020004,           6.8327,           9.3204,            7.432,           9.2818
    9,    14,         0.060469,         0.060333,        0.0001361,           5.6697,           7.6764,           6.1419,           7.6565
    9,    15,         0.073688,         0.073195,        0.0004932,           6.3875,           8.4552,           12.309,           14.578
    9,    16,         0.059801,         0.059695,       0.00010559,           5.5857,           7.6357,           5.6619,           6.7436
    9,    17,         0.061362,         0.061127,       0.00023497,           5.7467,           7.7268,           8.2399,           10.058
    9,    18,         0.076185,         0.076005,       0.00018013,           6.3821,           8.6159,           7.1161,           8.8118
    9,    19,         0.082612,           0.0822,       0.00041197,           6.4873,           8.9602,             11.7,           13.318
    9,    20,         0.066325,         0.066209,       0.00011605,           6.0731,           8.0415,           5.6193,           7.0658
    9,    21,         0.096125,          0.09566,       0.00046598,           6.8915,            9.666,           11.304,           14.167
    9,    22,         0.071483,         0.071167,       0.00031586,           6.0961,           8.3372,           9.6012,           11.664
    9,    23,         0.071801,         0.071531,       0.00026987,           5.9796,           8.3585,           8.6687,           10.783
    9,    24,         0.059771,         0.059585,       0.00018665,           5.8734,           7.6287,           7.2602,           8.9653
